id,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2],author_Beus,author_Inasaka,author_Janssen,author_Kossolapov,author_Mortimore,author_Peskov,author_Richenderfer,author_Thompson,author_Weatherhead,author_Williams,geometry_annulus,geometry_plate,geometry_tube
29078,17.24,2889.0,-0.06584223,1.9,1.9,,12.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29079,13.79,1356.0,-0.021930063,,13.3,2134.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0
29082,6.89,1370.0,-0.053959563,37.5,37.5,1953.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29085,,4882.0,-0.030325169,,,318.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29087,6.89,1356.0,-0.008253876,37.5,37.5,1953.0,3.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29088,0.1,5588.0,0.055416416,1.0,1.0,25.0,5.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29097,6.86,4096.0,0.001912536,10.8,10.8,432.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29101,6.96,,-0.0015247075,10.8,10.8,216.0,5.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29103,,7717.0,-0.05334844,10.3,10.3,762.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29118,6.85,3052.0,0.07690286,,11.3,1778.0,2.7,0,0,1,0,0,0,0,0,0,0,1,0,0
29119,3.83,4069.0,0.053914476,10.8,10.8,432.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29120,6.86,4123.0,0.029870383,,5.6,432.0,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29125,,2292.0,0.085305594,12.7,42.3,2743.0,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0
29127,12.0,6200.0,-0.039488368,10.0,10.0,660.0,3.1,0,0,0,0,0,1,0,0,0,0,0,0,1
29128,10.34,7975.0,-0.11018817,,10.3,762.0,7.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29129,9.68,,0.059287187,8.5,24.6,1778.0,2.4,0,0,1,0,0,0,0,0,0,0,1,0,0
29131,11.03,,0.030657483,,11.5,914.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29132,6.89,2740.0,0.075131975,,,2743.0,2.6,0,0,1,0,0,0,0,0,0,0,1,0,0
29134,11.03,932.0,0.083097704,9.5,9.5,1836.0,2.1,0,0,0,0,0,0,0,0,0,1,0,0,1
29135,13.79,1682.0,0.038618736,7.7,7.7,457.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29137,13.79,1302.0,-0.093584545,5.7,5.7,,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29139,6.79,,-0.008176088,,10.8,432.0,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29143,13.79,5262.0,-0.05966514,5.7,,625.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29144,13.79,5221.0,-0.09737281,4.7,4.7,318.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29146,,5832.0,-0.09049833,10.3,10.3,762.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29150,13.79,2048.0,-0.08652174,7.7,7.7,457.0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1
29151,,7893.0,-0.06259714,10.3,10.3,762.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29154,3.86,4136.0,0.07914776,5.6,5.6,432.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29155,15.17,2699.0,0.0679166,9.5,9.5,1836.0,2.2,0,0,0,0,0,0,0,0,0,1,0,0,1
29156,3.45,7893.0,0.032714065,10.3,10.3,762.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29159,,5967.0,-0.073844895,10.3,10.3,762.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29160,,1682.0,-0.06593479,7.7,7.7,457.0,3.9,0,0,0,0,0,0,0,0,1,0,0,0,1
29162,13.79,1614.0,0.022692896,7.7,7.7,457.0,2.1,0,0,0,0,0,0,0,0,1,0,0,0,1
29163,,,0.062448468,7.7,7.7,457.0,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1
29165,11.07,3811.0,-0.01343482,,,762.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29168,13.79,762.0,0.042625956,,4.7,305.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29170,13.79,1356.0,-0.06494763,5.6,15.2,2134.0,9.2,1,0,0,0,0,0,0,0,0,0,1,0,0
29171,13.79,1313.0,0.060334533,,5.7,625.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29173,,,0.0005977791,5.6,5.6,432.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29177,6.89,5221.0,0.021798253,10.3,10.3,794.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29181,15.51,4069.0,0.08918664,,,,1.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29182,12.07,2319.0,-0.038930573,1.9,1.9,152.0,3.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29184,13.79,1326.0,-0.16958305,,11.1,457.0,5.4,0,0,0,0,0,0,0,0,1,0,0,0,1
29188,13.79,1021.0,0.08054445,7.8,7.8,591.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29189,6.89,1465.0,-0.07905601,4.7,4.7,318.0,10.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29191,13.79,2143.0,0.072854534,7.8,7.8,591.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29194,17.24,2875.0,-0.05835203,,1.9,,13.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29205,6.89,5466.0,0.02539504,37.5,37.5,1953.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29207,13.79,2767.0,0.07360647,7.8,7.8,591.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29208,0.1,1352.0,0.09472834,1.0,1.0,38.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29209,13.79,1533.0,0.12216602,7.8,7.8,591.0,1.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29210,6.79,,-0.013259694,10.8,10.8,432.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29211,6.96,4056.0,0.1012664,11.5,11.5,1727.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29212,6.96,4069.0,0.08735894,4.6,,,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29213,13.79,1356.0,0.030719165,5.0,13.3,2134.0,2.3,0,0,0,0,1,0,0,0,0,0,1,0,0
29217,11.03,4056.0,0.00021320599,,15.2,2134.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29222,20.0,1944.0,-0.0881731,10.0,10.0,660.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,1
29223,6.89,1519.0,0.091881275,12.7,42.3,1778.0,2.4,0,0,1,0,0,0,0,0,0,0,1,0,0
29229,6.86,1031.0,-0.003158511,10.8,,216.0,5.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29230,6.93,4069.0,0.12711126,,11.5,1727.0,1.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29236,6.89,3580.0,-0.044661734,23.6,23.6,1972.0,8.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29237,17.24,,-0.037353802,1.9,,696.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29241,6.86,678.0,0.018445874,10.8,10.8,432.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29242,13.79,1668.0,0.08888664,7.7,7.7,457.0,1.7,0,0,0,0,0,0,0,0,1,0,0,0,1
29245,13.79,888.0,-0.06129435,7.8,7.8,,8.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29247,0.1,3730.0,0.0030304915,,1.0,25.0,9.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29249,6.89,7432.0,-0.052820127,10.3,10.3,794.0,6.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29253,6.89,,0.062239926,6.4,,914.0,2.4,0,0,1,0,0,0,0,0,0,0,1,0,0
29254,6.89,5398.0,-0.03267572,12.8,12.8,,5.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29258,,1885.0,-0.022762453,1.0,,25.0,5.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29260,,4136.0,0.014577584,,5.6,432.0,5.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29268,14.0,,-0.03912655,10.0,10.0,660.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1
29270,6.92,2278.0,0.143466,8.5,22.3,2743.0,2.8,0,0,1,0,0,0,0,0,0,0,1,0,0
29272,13.79,,-0.030295312,9.5,9.5,1836.0,6.7,0,0,0,0,0,0,0,0,0,1,0,0,1
29286,,5361.0,0.033349603,10.0,10.0,1300.0,1.8,0,0,0,0,0,1,0,0,0,0,0,0,1
29294,13.79,903.0,0.00673367,7.7,7.7,457.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29296,13.79,1397.0,-0.035802744,4.7,,,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29298,13.79,1465.0,0.036923934,4.7,4.7,318.0,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29300,,1944.0,-0.048773613,10.0,10.0,1650.0,4.2,0,0,0,0,0,1,0,0,0,0,0,0,1
29303,13.79,705.0,-0.072228834,7.7,7.7,457.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
29304,6.89,,0.041926455,5.6,5.6,432.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29310,6.72,4069.0,0.0091348775,10.8,10.8,864.0,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29313,18.0,677.0,-0.07818719,10.0,10.0,1650.0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,1
29317,10.34,7432.0,-0.111401394,10.3,10.3,762.0,7.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29318,,1500.0,0.053899754,10.0,10.0,890.0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,1
29319,12.07,3201.0,-0.059410077,1.9,1.9,696.0,6.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29321,13.79,5574.0,-0.068724714,4.7,4.7,318.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29326,6.89,2807.0,0.06152039,6.4,15.9,914.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
29336,,2034.0,-0.023540292,10.8,10.8,432.0,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29338,15.51,,-0.047745664,1.9,1.9,152.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29341,,4001.0,-0.020656722,10.8,10.8,432.0,5.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29342,8.27,833.0,-0.026870722,5.6,,,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0
29344,,2034.0,0.058434904,10.8,10.8,864.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29346,13.79,5262.0,-0.116494164,5.7,5.7,625.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29348,13.79,734.0,-0.07685146,7.7,7.7,,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29349,8.27,2698.0,0.024042495,5.0,13.3,2134.0,3.1,0,0,0,0,1,0,0,0,0,0,1,0,0
29355,,5398.0,-0.03137532,23.6,23.6,1972.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29357,,,0.02467,1.0,1.0,51.0,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29358,13.79,3133.0,-0.059821025,1.9,1.9,152.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29361,11.03,3665.0,0.04628921,5.6,15.2,2134.0,2.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29365,13.79,1038.0,0.074719556,7.8,7.8,,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29373,6.89,1546.0,0.11865791,,42.3,2743.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29374,6.89,2034.0,0.04124095,10.8,10.8,432.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29376,13.79,,-0.089992665,,1.9,152.0,14.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29380,6.83,4062.0,0.02208319,10.8,10.8,864.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29382,18.27,,-0.067654185,3.0,3.0,,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29385,13.79,1351.0,0.028017499,7.7,7.7,457.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
29388,13.79,2721.0,0.09710942,,,2134.0,1.3,0,0,0,0,1,0,0,0,0,0,0,0,1
29392,7.0,3675.0,0.0739023,10.8,10.8,864.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29397,6.89,5371.0,0.052919704,37.5,,1953.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29401,10.0,4750.0,-0.036945537,10.0,10.0,660.0,3.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29403,6.89,4062.0,0.0036996498,10.8,,432.0,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29405,13.79,,0.061928295,9.5,9.5,1836.0,2.6,0,0,0,0,0,0,0,0,0,1,0,0,1
29417,6.92,2319.0,0.015910815,12.7,38.1,914.0,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0
29420,13.79,1354.0,0.032656364,7.7,,457.0,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29431,15.17,2666.0,0.0548019,9.5,9.5,1836.0,2.8,0,0,0,0,0,0,0,0,0,1,0,0,1
29436,13.79,1682.0,0.061648153,7.7,7.7,457.0,1.9,0,0,0,0,0,0,0,0,1,0,0,0,1
29437,10.34,5791.0,-0.055694755,10.3,10.3,762.0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29443,13.79,,-0.07763492,,,318.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29445,13.79,1682.0,-0.12223347,7.7,7.7,457.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29447,0.1,1000.0,-0.02025567,15.0,120.0,10.0,3.6,0,0,0,0,0,0,1,0,0,0,0,1,0
29448,11.0,2021.0,0.0769282,11.5,11.5,1143.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29455,13.79,6144.0,-0.06883736,4.7,4.7,305.0,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29462,13.79,2590.0,0.0736046,4.6,4.6,,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29469,13.79,1627.0,0.016636537,7.7,7.7,457.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29470,,1364.0,0.036792103,5.6,15.2,2134.0,2.7,1,0,0,0,0,0,0,0,0,0,1,0,0
29473,13.79,6198.0,-0.1715416,4.7,4.7,318.0,8.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29476,6.89,6049.0,-0.051732715,10.3,10.3,762.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29477,6.89,,-0.056395356,10.3,10.3,762.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29478,6.92,2292.0,0.08348191,12.7,42.3,1778.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
29482,6.89,5425.0,-0.006221417,10.3,10.3,,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29485,,5262.0,-0.08574538,,4.7,318.0,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29497,6.89,7229.0,-0.04806167,10.3,10.3,762.0,5.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29502,13.79,1899.0,-0.11526716,11.1,11.1,457.0,9.7,0,0,0,0,0,0,0,0,1,0,0,0,1
29503,15.17,2698.0,0.1091923,9.5,9.5,1836.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1
29504,8.27,4096.0,-0.0003653326,9.5,9.5,1836.0,6.5,0,0,0,0,0,0,0,0,0,1,0,0,1
29508,6.98,1587.0,0.16114837,8.5,22.3,2591.0,2.1,0,0,1,0,0,0,0,0,0,0,1,0,0
29509,13.79,1356.0,0.01669054,,,457.0,2.1,0,0,0,0,0,0,0,0,1,0,0,0,1
29510,15.17,2680.0,0.10350987,9.5,9.5,,1.4,0,0,0,0,0,0,0,0,0,1,0,0,1
29515,6.86,,0.061180014,5.6,5.6,432.0,4.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29517,3.45,5249.0,-0.040490553,5.7,5.7,625.0,5.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29518,8.27,4028.0,-0.0059746113,9.5,,,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29519,11.03,1345.0,0.11336269,5.6,5.6,2134.0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29520,,1500.0,-0.0153528685,15.0,120.0,10.0,3.8,0,0,0,0,0,0,1,0,0,0,0,1,0
29521,13.79,1356.0,0.10500392,5.0,13.3,,1.2,0,0,0,0,1,0,0,0,0,0,1,0,0
29522,13.79,689.0,0.012862121,7.7,7.7,457.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29529,15.51,3553.0,-0.04466757,1.9,1.9,696.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29530,,4059.0,0.08448993,,10.8,1727.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29532,13.79,6144.0,-0.06642584,4.7,4.7,318.0,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29537,,2061.0,0.06180726,7.8,7.8,591.0,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29542,10.34,4774.0,-0.074669436,10.3,10.3,762.0,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29543,11.0,,0.056664437,11.5,11.5,914.0,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29544,6.92,1519.0,0.07563639,12.7,,,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
29547,6.98,1587.0,0.16114837,8.5,22.3,2591.0,2.1,0,0,1,0,0,0,0,0,0,0,1,0,0
29554,6.92,1519.0,0.028237695,12.7,42.3,1778.0,4.3,0,0,1,0,0,0,0,0,0,0,1,0,0
29555,15.51,1348.0,0.114689805,5.6,15.2,2134.0,1.3,1,0,0,0,0,0,0,0,0,0,1,0,0
29558,6.89,,0.033726905,12.8,12.8,,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29561,13.79,1351.0,0.037117045,7.7,7.7,457.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29564,13.79,1899.0,0.039411515,4.7,4.7,318.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29569,,3391.0,-0.008693293,4.7,4.7,,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29576,13.79,4109.0,-0.032563254,4.7,4.7,305.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29577,10.34,,-0.047394574,10.3,10.3,762.0,4.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29578,6.89,4055.0,0.044678945,10.3,10.3,762.0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29579,11.07,4069.0,0.08016812,9.3,9.3,1524.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29585,,5696.0,-0.049878962,,4.7,318.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29587,8.96,4069.0,0.060334347,11.5,11.5,,2.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29588,13.79,1345.0,0.03031164,5.6,15.2,,2.2,1,0,0,0,0,0,0,0,0,0,1,0,0
29590,11.0,2034.0,-0.0052502165,,11.5,914.0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29591,11.1,,0.11560836,,9.5,1836.0,1.3,0,0,0,0,0,0,0,0,0,1,0,0,1
29599,13.79,1655.0,-0.07932181,7.7,7.7,457.0,3.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29600,13.79,4828.0,-0.06702782,1.9,1.9,152.0,6.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29601,13.79,2726.0,0.08789716,5.6,15.2,2134.0,1.8,1,0,0,0,0,0,0,0,0,0,1,0,0
29602,,,-0.08722085,3.6,3.6,76.0,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29603,6.89,2699.0,0.033560082,12.8,12.8,1930.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29606,,6239.0,-0.13643107,4.7,4.7,318.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29607,6.89,2482.0,0.091947936,,8.0,610.0,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29609,13.79,,-0.08391949,5.7,5.7,625.0,5.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29612,13.79,2862.0,0.045720592,4.7,4.7,,2.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29616,,542.0,0.059632976,5.6,5.6,216.0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29618,8.27,1500.0,-0.0055590556,15.0,120.0,10.0,2.5,0,0,0,0,0,0,1,0,0,0,0,1,0
29627,13.79,705.0,0.028856315,4.7,4.7,318.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29630,15.51,3648.0,-0.068482354,1.9,1.9,696.0,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29635,13.79,6795.0,0.0965169,9.5,9.5,,1.8,0,0,0,0,0,0,0,0,0,1,0,0,1
29637,3.45,,-0.006425522,10.3,10.3,762.0,5.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29641,13.79,5574.0,0.012515995,4.7,,,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29642,13.79,1465.0,-0.015506055,7.8,7.8,591.0,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29643,,2034.0,-0.03898121,1.9,1.9,152.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29644,15.51,2710.0,0.023871932,5.6,15.2,2134.0,2.1,1,0,0,0,0,0,0,0,0,0,1,0,0
29645,,,0.015166407,,12.8,1930.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29653,3.45,3879.0,0.06415003,10.3,10.3,762.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29664,13.79,1980.0,0.028301742,7.7,7.7,457.0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,1
29665,10.34,4842.0,-0.058446255,10.3,10.3,762.0,3.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29667,7.03,4062.0,0.045917004,10.8,10.8,864.0,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29673,18.0,2034.0,-0.07476923,10.0,,1650.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
29675,6.89,4069.0,0.022937277,10.8,10.8,432.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29678,5.03,3879.0,-0.00040371204,12.7,42.3,,14.8,0,0,1,0,0,0,0,0,0,0,1,0,0
29679,6.79,3838.0,0.028051952,10.8,10.8,,3.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29691,15.17,2691.0,0.11864681,9.5,9.5,1836.0,1.4,0,0,0,0,0,0,0,0,0,1,0,0,1
29692,13.79,1655.0,0.0039477586,7.7,7.7,457.0,2.7,0,0,0,0,0,0,0,0,1,0,0,0,1
29697,6.89,4069.0,-0.0016587315,10.8,10.8,,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29702,10.45,2550.0,0.04883982,,4.6,229.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29707,3.45,3811.0,0.04264629,10.3,10.3,762.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29708,13.79,1370.0,7.268542e-05,7.7,7.7,457.0,2.7,0,0,0,0,0,0,0,0,1,0,0,0,1
29709,10.34,4855.0,-0.096257776,10.3,10.3,762.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29712,13.79,,-0.08889901,4.7,4.7,,5.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29713,,4055.0,-0.028225191,10.3,,762.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29714,0.1,,-0.039306734,15.0,120.0,10.0,4.2,0,0,0,1,0,0,0,0,0,0,0,1,0
29720,13.79,2116.0,0.10720807,7.8,7.8,591.0,1.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29731,9.68,5615.0,-0.022019926,6.4,15.9,914.0,3.9,0,0,1,0,0,0,0,0,0,0,1,0,0
29734,13.79,2699.0,0.0400201,4.7,4.7,318.0,2.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29736,6.89,833.0,0.025753286,12.7,,737.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0
29738,11.03,2680.0,0.076280564,9.5,9.5,1836.0,2.3,0,0,0,0,0,0,0,0,0,1,0,0,1
29739,11.03,4069.0,0.0077653676,9.3,9.3,762.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29743,13.79,346.0,0.034581974,11.1,11.1,,2.7,0,0,0,0,0,0,0,0,1,0,0,0,1
29748,6.86,2034.0,0.015339371,,,216.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1
29750,,3784.0,0.046431,10.3,,762.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29752,13.79,,0.07397478,9.5,9.5,1836.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1
29760,12.07,4042.0,-0.03828948,1.9,1.9,152.0,3.7,0,0,0,0,0,0,0,1,0,0,0,0,1
29761,13.79,,-0.07636817,7.7,,457.0,4.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29764,,1200.0,0.085190505,11.1,11.1,457.0,1.6,0,0,0,0,0,0,0,0,1,0,0,0,1
29766,13.79,1356.0,0.07239614,7.8,7.8,591.0,2.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29771,6.89,2712.0,-0.05959507,37.5,37.5,1953.0,4.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29773,13.79,751.0,-0.021651566,7.8,,591.0,3.6,0,0,0,0,0,0,0,1,0,0,0,0,1
29780,10.34,4815.0,-0.10437968,10.3,10.3,762.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,1
29781,6.89,,0.09700074,8.0,8.0,610.0,2.2,0,0,0,0,0,0,0,1,0,0,0,0,1
29788,13.79,3906.0,-0.04786921,1.9,,696.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29795,13.79,,-0.06296805,1.9,1.9,152.0,5.3,0,0,0,0,0,0,0,1,0,0,0,0,1
29796,9.68,5547.0,-0.033961095,12.7,38.1,914.0,4.7,0,0,1,0,0,0,0,0,0,0,1,0,0
29797,6.89,5520.0,0.0032191407,12.7,38.1,914.0,3.4,0,0,1,0,0,0,0,0,0,0,1,0,0
29798,13.79,2034.0,-0.060600244,,7.7,457.0,3.8,0,0,0,0,0,0,0,0,1,0,0,0,1
29799,6.89,4069.0,0.055664614,5.6,5.6,432.0,4.9,0,0,0,0,0,0,0,1,0,0,0,0,1
29802,6.89,3052.0,0.09212823,8.5,24.6,1778.0,2.2,0,0,1,0,0,0,0,0,0,0,1,0,0
29806,11.07,3404.0,0.056688067,11.5,11.5,914.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,1
29807,18.27,3784.0,-0.0710668,3.0,3.0,,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
29809,13.79,3608.0,-0.023163605,4.7,4.7,318.0,3.1,0,0,0,0,0,0,0,1,0,0,0,0,1
29815,6.89,5696.0,-0.010196373,10.3,10.3,762.0,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1
